ID,Value
KDEN_221102_2100_135,11
KDEN_221102_2100_150,16
KDEN_221102_2100_165,23
KDEN_221102_2100_180,19
KDEN_221103_0100_15,13
KDEN_221103_0100_30,14
KDEN_221103_0100_45,9
KDEN_221103_0100_60,12
KDEN_221103_0100_75,6
KDEN_221103_0100_90,10
KDEN_221103_0100_105,8
KDEN_221103_0100_120,12
KDEN_221103_0100_135,6
KDEN_221103_0100_150,4
KDEN_221103_0100_165,5
KDEN_221103_0100_180,3
KDEN_221103_0500_15,5
KDEN_221103_0500_30,4
KDEN_221103_0500_45,8
KDEN_221103_0500_60,2
KDEN_221103_0500_75,5
KDEN_221103_0500_90,1
KDEN_221103_0500_105,4
KDEN_221103_0500_120,1
KDEN_221103_0500_135,1
KDEN_221103_0500_150,1
KDEN_221103_0500_165,2
KDEN_221103_0500_180,0
KDEN_221103_0900_15,1
KDEN_221103_0900_30,1
KDEN_221103_0900_45,1
KDEN_221103_0900_60,0
KDEN_221103_0900_75,1
KDEN_221103_0900_90,1
KDEN_221103_0900_105,0
KDEN_221103_0900_120,1
KDEN_221103_0900_135,1
KDEN_221103_0900_150,0
KDEN_221103_0900_165,0
KDEN_221103_0900_180,5
KDEN_221103_1300_15,9
KDEN_221103_1300_30,8
KDEN_221103_1300_45,5
KDEN_221103_1300_60,9
KDEN_221103_1300_75,14
KDEN_221103_1300_90,18
KDEN_221103_1300_105,23
KDEN_221103_1300_120,18
KDEN_221103_1300_135,9
KDEN_221103_1300_150,14
KDEN_221103_1300_165,11
KDEN_221103_1300_180,24
KDEN_221103_1700_15,8
KDEN_221103_1700_30,11
KDEN_221103_1700_45,8
KDEN_221103_1700_60,16
KDEN_221103_1700_75,13
KDEN_221103_1700_90,19
KDEN_221103_1700_105,12
KDEN_221103_1700_120,10
KDEN_221103_1700_135,11
KDEN_221103_1700_150,10
KDEN_221103_1700_165,11
KDEN_221103_1700_180,12
KDEN_221103_2100_15,11
KDEN_221103_2100_30,14
KDEN_221103_2100_45,12
KDEN_221103_2100_60,16
KDEN_221103_2100_75,18
KDEN_221103_2100_90,19
KDEN_221103_2100_105,19
KDEN_221103_2100_120,17
KDEN_221103_2100_135,7
KDEN_221103_2100_150,12
KDEN_221103_2100_165,18
KDEN_221103_2100_180,17
KDEN_221128_0100_15,20
KDEN_221128_0100_30,8
KDEN_221128_0100_45,10
KDEN_221128_0100_60,8
KDEN_221128_0100_75,15
KDEN_221128_0100_90,18
KDEN_221128_0100_105,12
KDEN_221128_0100_120,6
KDEN_221128_0100_135,10
KDEN_221128_0100_150,9
KDEN_221128_0100_165,5
KDEN_221128_0100_180,4
KDEN_221128_0500_15,8
KDEN_221128_0500_30,6
KDEN_221128_0500_45,7
KDEN_221128_0500_60,9
KDEN_221128_0500_75,4
KDEN_221128_0500_90,7
KDEN_221128_0500_105,4
KDEN_221128_0500_120,6
KDEN_221128_0500_135,10
KDEN_221128_0500_150,3
KDEN_221128_0500_165,3
KDEN_221128_0500_180,4
KDEN_221128_0900_15,0
KDEN_221128_0900_30,0
KDEN_221128_0900_45,1
KDEN_221128_0900_60,0
KDEN_221128_0900_75,0
KDEN_221128_0900_90,1
KDEN_221128_0900_105,0
KDEN_221128_0900_120,0
KDEN_221128_0900_135,0
KDEN_221128_0900_150,0
KDEN_221128_0900_165,0
KDEN_221128_0900_180,0
KDEN_221128_1300_15,5
KDEN_221128_1300_30,11
KDEN_221128_1300_45,13
KDEN_221128_1300_60,13
KDEN_221128_1300_75,4
KDEN_221128_1300_90,4
KDEN_221128_1300_105,6
KDEN_221128_1300_120,8
KDEN_221128_1300_135,20
KDEN_221128_1300_150,23
KDEN_221128_1300_165,21
KDEN_221128_1300_180,17
KDEN_221128_1700_15,19
KDEN_221128_1700_30,15
KDEN_221128_1700_45,12
KDEN_221128_1700_60,12
KDEN_221128_1700_75,8
KDEN_221128_1700_90,7
KDEN_221128_1700_105,14
KDEN_221128_1700_120,14
KDEN_221128_1700_135,16
KDEN_221128_1700_150,18
KDEN_221128_1700_165,8
KDEN_221128_1700_180,10
KDEN_221128_2100_15,13
KDEN_221128_2100_30,18
KDEN_221128_2100_45,20
KDEN_221128_2100_60,10
KDEN_221128_2100_75,12
KDEN_221128_2100_90,10
KDEN_221128_2100_105,7
KDEN_221128_2100_120,21
KDEN_221128_2100_135,24
KDEN_221128_2100_150,27
KDEN_221128_2100_165,13
KDEN_221128_2100_180,6
KDEN_221129_0100_15,17
KDEN_221129_0100_30,13
KDEN_221129_0100_45,9
KDEN_221129_0100_60,6
KDEN_221129_0100_75,16
KDEN_221129_0100_90,16
KDEN_221129_0100_105,11
KDEN_221129_0100_120,14
KDEN_221129_0100_135,6
KDEN_221129_0100_150,7
KDEN_221129_0100_165,7
KDEN_221129_0100_180,9
KDEN_221129_0500_15,8
KDEN_221129_0500_30,5
KDEN_221129_0500_45,4
KDEN_221129_0500_60,4
KDEN_221129_0500_75,4
KDEN_221129_0500_90,6
KDEN_221129_0500_105,8
KDEN_221129_0500_120,8
KDEN_221129_0500_135,5
KDEN_221129_0500_150,3
KDEN_221129_0500_165,6
KDEN_221129_0500_180,0
KDEN_221129_0900_15,0
KDEN_221129_0900_30,0
KDEN_221129_0900_45,0
KDEN_221129_0900_60,1
KDEN_221129_0900_75,2
KDEN_221129_0900_90,0
KDEN_221129_0900_105,1
KDEN_221129_0900_120,0
KDEN_221129_0900_135,0
KDEN_221129_0900_150,1
KDEN_221129_0900_165,1
KDEN_221129_0900_180,0
KDEN_221129_1300_15,6
KDEN_221129_1300_30,6
KDEN_221129_1300_45,9
KDEN_221129_1300_60,14
KDEN_221129_1300_75,5
KDEN_221129_1300_90,5
KDEN_221129_1300_105,1
KDEN_221129_1300_120,6
KDEN_221129_1300_135,8
KDEN_221129_1300_150,17
KDEN_221129_1300_165,19
KDEN_221129_1300_180,20
KDEN_221129_1700_15,24
KDEN_221129_1700_30,19
KDEN_221129_1700_45,14
KDEN_221129_1700_60,14
KDEN_221129_1700_75,8
KDEN_221129_1700_90,10
KDEN_221129_1700_105,12
KDEN_221129_1700_120,16
KDEN_221129_1700_135,13
KDEN_221129_1700_150,9
KDEN_221129_1700_165,13
KDEN_221129_1700_180,12
KDEN_221129_2100_15,13
KDEN_221129_2100_30,19
KDEN_221129_2100_45,12
KDEN_221129_2100_60,11
KDEN_221129_2100_75,13
KDEN_221129_2100_90,5
KDEN_221129_2100_105,15
KDEN_221129_2100_120,18
KDEN_221129_2100_135,24
KDEN_221129_2100_150,24
KDEN_221129_2100_165,19
KDEN_221129_2100_180,18
KDEN_221130_0100_15,18
KDEN_221130_0100_30,8
KDEN_221130_0100_45,14
KDEN_221130_0100_60,10
KDEN_221130_0100_75,15
KDEN_221130_0100_90,19
KDEN_221130_0100_105,10
KDEN_221130_0100_120,7
KDEN_221130_0100_135,12
KDEN_221130_0100_150,12
KDEN_221130_0100_165,6
KDEN_221130_0100_180,9
KDEN_221130_0500_15,6
KDEN_221130_0500_30,7
KDEN_221130_0500_45,8
KDEN_221130_0500_60,5
KDEN_221130_0500_75,2
KDEN_221130_0500_90,6
KDEN_221130_0500_105,3
KDEN_221130_0500_120,2
KDEN_221130_0500_135,5
KDEN_221130_0500_150,2
KDEN_221130_0500_165,7
KDEN_221130_0500_180,3
KDEN_221130_0900_15,0
KDEN_221130_0900_30,0
KDEN_221130_0900_45,0
KDEN_221130_0900_60,0
KDEN_221130_0900_75,1
KDEN_221130_0900_90,0
KDEN_221130_0900_105,3
KDEN_221130_0900_120,1
KDEN_221130_0900_135,0
KDEN_221130_0900_150,1
KDEN_221130_0900_165,1
KDEN_221130_0900_180,0
KDEN_221130_1300_15,0
KDEN_221130_1300_30,7
KDEN_221130_1300_45,9
KDEN_221130_1300_60,18
KDEN_221130_1300_75,6
KDEN_221130_1300_90,8
KDEN_221130_1300_105,7
KDEN_221130_1300_120,5
KDEN_221130_1300_135,10
KDEN_221130_1300_150,19
KDEN_221130_1300_165,18
KDEN_221130_1300_180,16
KDEN_221130_1700_15,24
KDEN_221130_1700_30,19
KDEN_221130_1700_45,10
KDEN_221130_1700_60,6
KDEN_221130_1700_75,12
KDEN_221130_1700_90,9
KDEN_221130_1700_105,12
KDEN_221130_1700_120,16
KDEN_221130_1700_135,14
KDEN_221130_1700_150,16
KDEN_221130_1700_165,13
KDEN_221130_1700_180,10
KDEN_221130_2100_15,13
KDEN_221130_2100_30,18
KDEN_221130_2100_45,16
KDEN_221130_2100_60,16
KDEN_221130_2100_75,12
KDEN_221130_2100_90,9
KDEN_221130_2100_105,11
KDEN_221130_2100_120,16
KDEN_221130_2100_135,18
KDEN_221130_2100_150,22
KDEN_221130_2100_165,15
KDEN_221130_2100_180,7
KDEN_221201_0100_15,19
KDEN_221201_0100_30,7
KDEN_221201_0100_45,10
KDEN_221201_0100_60,10
KDEN_221201_0100_75,16
KDEN_221201_0100_90,14
KDEN_221201_0100_105,13
KDEN_221201_0100_120,11
KDEN_221201_0100_135,12
KDEN_221201_0100_150,13
KDEN_221201_0100_165,8
KDEN_221201_0100_180,7
KDEN_221201_0500_15,6
KDEN_221201_0500_30,5
KDEN_221201_0500_45,6
KDEN_221201_0500_60,7
KDEN_221201_0500_75,6
KDEN_221201_0500_90,5
KDEN_221201_0500_105,3
KDEN_221201_0500_120,7
KDEN_221201_0500_135,4
KDEN_221201_0500_150,0
KDEN_221201_0500_165,0
KDEN_221201_0500_180,1
KDEN_221201_0900_15,1
KDEN_221201_0900_30,0
KDEN_221201_0900_45,0
KDEN_221201_0900_60,1
KDEN_221201_0900_75,2
KDEN_221201_0900_90,1
KDEN_221201_0900_105,1
KDEN_221201_0900_120,0
KDEN_221201_0900_135,0
KDEN_221201_0900_150,0
KDEN_221201_0900_165,1
KDEN_221201_0900_180,3
KDEN_221201_1300_15,1
KDEN_221201_1300_30,5
KDEN_221201_1300_45,15
KDEN_221201_1300_60,13
KDEN_221201_1300_75,14
KDEN_221201_1300_90,4
KDEN_221201_1300_105,4
KDEN_221201_1300_120,6
KDEN_221201_1300_135,13
KDEN_221201_1300_150,21
KDEN_221201_1300_165,22
KDEN_221201_1300_180,14
KDEN_221201_1700_15,24
KDEN_221201_1700_30,21
KDEN_221201_1700_45,8
KDEN_221201_1700_60,5
KDEN_221201_1700_75,11
KDEN_221201_1700_90,11
KDEN_221201_1700_105,12
KDEN_221201_1700_120,15
KDEN_221201_1700_135,13
KDEN_221201_1700_150,18
KDEN_221201_1700_165,17
KDEN_221201_1700_180,7
KDEN_221201_2100_15,12
KDEN_221201_2100_30,18
KDEN_221201_2100_45,20
KDEN_221201_2100_60,17
KDEN_221201_2100_75,6
KDEN_221201_2100_90,11
KDEN_221201_2100_105,9
KDEN_221201_2100_120,20
KDEN_221201_2100_135,23
KDEN_221201_2100_150,17
KDEN_221201_2100_165,11
KDEN_221201_2100_180,8
KDEN_221202_0100_15,15
KDEN_221202_0100_30,7
KDEN_221202_0100_45,9
KDEN_221202_0100_60,17
KDEN_221202_0100_75,20
KDEN_221202_0100_90,15
KDEN_221202_0100_105,15
KDEN_221202_0100_120,9
KDEN_221202_0100_135,12
KDEN_221202_0100_150,16
KDEN_221202_0100_165,7
KDEN_221202_0100_180,4
KDEN_221202_0500_15,5
KDEN_221202_0500_30,5
KDEN_221202_0500_45,11
KDEN_221202_0500_60,5
KDEN_221202_0500_75,10
KDEN_221202_0500_90,8
KDEN_221202_0500_105,4
KDEN_221202_0500_120,3
KDEN_221202_0500_135,3
KDEN_221202_0500_150,6
KDEN_221202_0500_165,2
KDEN_221202_0500_180,0
KDEN_221202_0900_15,0
KDEN_221202_0900_30,0
KDEN_221202_0900_45,0
KDEN_221202_0900_60,0
KDEN_221202_0900_75,2
KDEN_221202_0900_90,1
KDEN_221202_0900_105,2
KDEN_221202_0900_120,0
KDEN_221202_0900_135,0
KDEN_221202_0900_150,1
KDEN_221202_0900_165,3
KDEN_221202_0900_180,0
KDEN_221202_1300_15,2
KDEN_221202_1300_30,9
KDEN_221202_1300_45,11
KDEN_221202_1300_60,7
KDEN_221202_1300_75,9
KDEN_221202_1300_90,10
KDEN_221202_1300_105,4
KDEN_221202_1300_120,4
KDEN_221202_1300_135,12
KDEN_221202_1300_150,18
KDEN_221202_1300_165,21
KDEN_221202_1300_180,14
KDEN_221202_1700_15,19
KDEN_221202_1700_30,21
KDEN_221202_1700_45,16
KDEN_221202_1700_60,14
KDEN_221202_1700_75,10
KDEN_221202_1700_90,11
KDEN_221202_1700_105,10
KDEN_221202_1700_120,11
KDEN_221202_1700_135,17
KDEN_221202_1700_150,15
KDEN_221202_1700_165,11
KDEN_221202_1700_180,13
KDEN_221202_2100_15,15
KDEN_221202_2100_30,14
KDEN_221202_2100_45,22
KDEN_221202_2100_60,14
KDEN_221202_2100_75,12
KDEN_221202_2100_90,10
KDEN_221202_2100_105,12
KDEN_221202_2100_120,20
KDEN_221202_2100_135,23
KDEN_221202_2100_150,21
KDEN_221202_2100_165,14
KDEN_221202_2100_180,6
KDEN_221203_0100_15,16
KDEN_221203_0100_30,6
KDEN_221203_0100_45,14
KDEN_221203_0100_60,11
KDEN_221203_0100_75,20
KDEN_221203_0100_90,16
KDEN_221203_0100_105,14
KDEN_221203_0100_120,5
KDEN_221203_0100_135,14
KDEN_221203_0100_150,15
KDEN_221203_0100_165,7
KDEN_221203_0100_180,8
KDEN_221203_0500_15,6
KDEN_221203_0500_30,7
KDEN_221203_0500_45,7
KDEN_221203_0500_60,11
KDEN_221203_0500_75,6
KDEN_221203_0500_90,6
KDEN_221203_0500_105,3
KDEN_221203_0500_120,6
KDEN_221203_0500_135,3
KDEN_221203_0500_150,1
KDEN_221203_0500_165,2
KDEN_221203_0500_180,1
KDEN_221203_0900_15,1
KDEN_221203_0900_30,0
KDEN_221203_0900_45,0
KDEN_221203_0900_60,0
KDEN_221203_0900_75,0
KDEN_221203_0900_90,0
KDEN_221203_0900_105,0
KDEN_221203_0900_120,0
KDEN_221203_0900_135,1
KDEN_221203_0900_150,0
KDEN_221203_0900_165,0
KDEN_221203_0900_180,0
KDEN_221203_1300_15,3
KDEN_221203_1300_30,5
KDEN_221203_1300_45,8
KDEN_221203_1300_60,11
KDEN_221203_1300_75,7
KDEN_221203_1300_90,5
KDEN_221203_1300_105,6
KDEN_221203_1300_120,6
KDEN_221203_1300_135,14
KDEN_221203_1300_150,20
KDEN_221203_1300_165,25
KDEN_221203_1300_180,14
KDEN_221203_1700_15,17
KDEN_221203_1700_30,20
KDEN_221203_1700_45,12
KDEN_221203_1700_60,11
KDEN_221203_1700_75,8
KDEN_221203_1700_90,6
KDEN_221203_1700_105,8
KDEN_221203_1700_120,10
KDEN_221203_1700_135,10
KDEN_221203_1700_150,13
KDEN_221203_1700_165,9
KDEN_221203_1700_180,5
KDEN_221203_2100_15,21
KDEN_221203_2100_30,16
KDEN_221203_2100_45,19
KDEN_221203_2100_60,11
KDEN_221203_2100_75,10
KDEN_221203_2100_90,8
KDEN_221203_2100_105,10
KDEN_221203_2100_120,21
KDEN_221203_2100_135,25
KDEN_221203_2100_150,14
KDEN_221203_2100_165,13
KDEN_221203_2100_180,4
KDEN_221204_0100_15,15
KDEN_221204_0100_30,12
KDEN_221204_0100_45,9
KDEN_221204_0100_60,14
KDEN_221204_0100_75,13
KDEN_221204_0100_90,13
KDEN_221204_0100_105,6
KDEN_221204_0100_120,10
KDEN_221204_0100_135,8
KDEN_221204_0100_150,9
KDEN_221204_0100_165,5
KDEN_221204_0100_180,7
KDEN_221204_0500_15,8
KDEN_221204_0500_30,4
KDEN_221204_0500_45,6
KDEN_221204_0500_60,2
KDEN_221204_0500_75,4
KDEN_221204_0500_90,5
KDEN_221204_0500_105,6
KDEN_221204_0500_120,3
KDEN_221204_0500_135,2
KDEN_221204_0500_150,0
KDEN_221204_0500_165,1
KDEN_221204_0500_180,1
KDEN_221204_0900_15,0
KDEN_221204_0900_30,1
KDEN_221204_0900_45,0
KDEN_221204_0900_60,0
KDEN_221204_0900_75,0
KDEN_221204_0900_90,0
KDEN_221204_0900_105,0
KDEN_221204_0900_120,0
KDEN_221204_0900_135,0
KDEN_221204_0900_150,0
KDEN_221204_0900_165,0
KDEN_221204_0900_180,0
KDEN_221204_1300_15,1
KDEN_221204_1300_30,9
KDEN_221204_1300_45,16
KDEN_221204_1300_60,6
KDEN_221204_1300_75,10
KDEN_221204_1300_90,8
KDEN_221204_1300_105,7
KDEN_221204_1300_120,3
KDEN_221204_1300_135,14
KDEN_221204_1300_150,19
KDEN_221204_1300_165,24
KDEN_221204_1300_180,18
KDEN_221204_1700_15,24
KDEN_221204_1700_30,21
KDEN_221204_1700_45,14
KDEN_221204_1700_60,11
KDEN_221204_1700_75,6
KDEN_221204_1700_90,11
KDEN_221204_1700_105,11
KDEN_221204_1700_120,10
KDEN_221204_1700_135,12
KDEN_221204_1700_150,16
KDEN_221204_1700_165,11
KDEN_221204_1700_180,10
KDEN_221204_2100_15,11
KDEN_221204_2100_30,15
KDEN_221204_2100_45,15
KDEN_221204_2100_60,20
KDEN_221204_2100_75,14
KDEN_221204_2100_90,7
KDEN_221204_2100_105,13
KDEN_221204_2100_120,19
KDEN_221204_2100_135,21
KDEN_221204_2100_150,27
KDEN_221204_2100_165,17
KDEN_221204_2100_180,11
KDEN_221205_0100_15,22
KDEN_221205_0100_30,7
KDEN_221205_0100_45,8
KDEN_221205_0100_60,11
KDEN_221205_0100_75,15
KDEN_221205_0100_90,12
KDEN_221205_0100_105,9
KDEN_221205_0100_120,10
KDEN_221205_0100_135,5
KDEN_221205_0100_150,7
KDEN_221205_0100_165,12
KDEN_221205_0100_180,9
KDEN_221205_0500_15,6
KDEN_221205_0500_30,6
KDEN_221205_0500_45,8
KDEN_221205_0500_60,7
KDEN_221205_0500_75,3
KDEN_221205_0500_90,5
KDEN_221205_0500_105,5
KDEN_221205_0500_120,7
KDEN_221205_0500_135,5
KDEN_221205_0500_150,5
KDEN_221205_0500_165,3
KDEN_221205_0500_180,4
KDEN_221205_0900_15,0
KDEN_221205_0900_30,1
KDEN_221205_0900_45,1
KDEN_221205_0900_60,2
KDEN_221205_0900_75,0
KDEN_221205_0900_90,0
KDEN_221205_0900_105,0
KDEN_221205_0900_120,0
KDEN_221205_0900_135,0
KDEN_221205_0900_150,1
KDEN_221205_0900_165,0
KDEN_221205_0900_180,0
KDEN_221205_1300_15,1
KDEN_221205_1300_30,7
KDEN_221205_1300_45,16
KDEN_221205_1300_60,10
KDEN_221205_1300_75,8
KDEN_221205_1300_90,4
KDEN_221205_1300_105,5
KDEN_221205_1300_120,5
KDEN_221205_1300_135,15
KDEN_221205_1300_150,19
KDEN_221205_1300_165,16
KDEN_221205_1300_180,21
KDEN_221205_1700_15,23
KDEN_221205_1700_30,21
KDEN_221205_1700_45,8
KDEN_221205_1700_60,6
KDEN_221205_1700_75,9
KDEN_221205_1700_90,13
KDEN_221205_1700_105,9
KDEN_221205_1700_120,13
KDEN_221205_1700_135,16
KDEN_221205_1700_150,14
KDEN_221205_1700_165,10
KDEN_221205_1700_180,9
KDEN_221205_2100_15,16
KDEN_221205_2100_30,14
KDEN_221205_2100_45,24
KDEN_221205_2100_60,15
KDEN_221205_2100_75,15
KDEN_221205_2100_90,15
KDEN_221205_2100_105,10
KDEN_221205_2100_120,17
KDEN_221205_2100_135,25
KDEN_221205_2100_150,17
KDEN_221205_2100_165,15
KDEN_221205_2100_180,4
KDEN_221230_0100_15,15
KDEN_221230_0100_30,10
KDEN_221230_0100_45,13
KDEN_221230_0100_60,12
KDEN_221230_0100_75,14
KDEN_221230_0100_90,15
KDEN_221230_0100_105,13
KDEN_221230_0100_120,11
KDEN_221230_0100_135,15
KDEN_221230_0100_150,5
KDEN_221230_0100_165,8
KDEN_221230_0100_180,7
KDEN_221230_0500_15,6
KDEN_221230_0500_30,7
KDEN_221230_0500_45,2
KDEN_221230_0500_60,3
KDEN_221230_0500_75,5
KDEN_221230_0500_90,4
KDEN_221230_0500_105,7
KDEN_221230_0500_120,1
KDEN_221230_0500_135,4
KDEN_221230_0500_150,3
KDEN_221230_0500_165,1
KDEN_221230_0500_180,2
KDEN_221230_0900_15,0
KDEN_221230_0900_30,1
KDEN_221230_0900_45,0
KDEN_221230_0900_60,2
KDEN_221230_0900_75,1
KDEN_221230_0900_90,0
KDEN_221230_0900_105,0
KDEN_221230_0900_120,1
KDEN_221230_0900_135,1
KDEN_221230_0900_150,0
KDEN_221230_0900_165,1
KDEN_221230_0900_180,1
KDEN_221230_1300_15,2
KDEN_221230_1300_30,6
KDEN_221230_1300_45,17
KDEN_221230_1300_60,9
KDEN_221230_1300_75,3
KDEN_221230_1300_90,7
KDEN_221230_1300_105,4
KDEN_221230_1300_120,11
KDEN_221230_1300_135,16
KDEN_221230_1300_150,20
KDEN_221230_1300_165,26
KDEN_221230_1300_180,15
KDEN_221230_1700_15,21
KDEN_221230_1700_30,16
KDEN_221230_1700_45,7
KDEN_221230_1700_60,11
KDEN_221230_1700_75,9
KDEN_221230_1700_90,7
KDEN_221230_1700_105,14
KDEN_221230_1700_120,16
KDEN_221230_1700_135,15
KDEN_221230_1700_150,15
KDEN_221230_1700_165,13
KDEN_221230_1700_180,9
KDEN_221230_2100_15,12
KDEN_221230_2100_30,17
KDEN_221230_2100_45,19
KDEN_221230_2100_60,14
KDEN_221230_2100_75,9
KDEN_221230_2100_90,10
KDEN_221230_2100_105,10
KDEN_221230_2100_120,13
KDEN_221230_2100_135,22
KDEN_221230_2100_150,23
KDEN_221230_2100_165,14
KDEN_221230_2100_180,15
KDEN_221231_0100_15,13
KDEN_221231_0100_30,14
KDEN_221231_0100_45,10
KDEN_221231_0100_60,15
KDEN_221231_0100_75,15
KDEN_221231_0100_90,14
KDEN_221231_0100_105,10
KDEN_221231_0100_120,11
KDEN_221231_0100_135,15
KDEN_221231_0100_150,10
KDEN_221231_0100_165,11
KDEN_221231_0100_180,7
KDEN_221231_0500_15,10
KDEN_221231_0500_30,7
KDEN_221231_0500_45,5
KDEN_221231_0500_60,4
KDEN_221231_0500_75,6
KDEN_221231_0500_90,5
KDEN_221231_0500_105,8
KDEN_221231_0500_120,2
KDEN_221231_0500_135,8
KDEN_221231_0500_150,5
KDEN_221231_0500_165,4
KDEN_221231_0500_180,4
KDEN_221231_0900_15,1
KDEN_221231_0900_30,0
KDEN_221231_0900_45,0
KDEN_221231_0900_60,0
KDEN_221231_0900_75,0
KDEN_221231_0900_90,0
KDEN_221231_0900_105,0
KDEN_221231_0900_120,1
KDEN_221231_0900_135,0
KDEN_221231_0900_150,0
KDEN_221231_0900_165,0
KDEN_221231_0900_180,1
KDEN_221231_1300_15,2
KDEN_221231_1300_30,9
KDEN_221231_1300_45,7
KDEN_221231_1300_60,15
KDEN_221231_1300_75,8
KDEN_221231_1300_90,8
KDEN_221231_1300_105,4
KDEN_221231_1300_120,9
KDEN_221231_1300_135,13
KDEN_221231_1300_150,26
KDEN_221231_1300_165,17
KDEN_221231_1300_180,12
KDEN_221231_1700_15,21
KDEN_221231_1700_30,22
KDEN_221231_1700_45,7
KDEN_221231_1700_60,7
KDEN_221231_1700_75,8
KDEN_221231_1700_90,6
KDEN_221231_1700_105,11
KDEN_221231_1700_120,15
KDEN_221231_1700_135,17
KDEN_221231_1700_150,13
KDEN_221231_1700_165,9
KDEN_221231_1700_180,3
KDEN_221231_2100_15,12
KDEN_221231_2100_30,19
KDEN_221231_2100_45,14
KDEN_221231_2100_60,10
KDEN_221231_2100_75,10
KDEN_221231_2100_90,7
KDEN_221231_2100_105,9
KDEN_221231_2100_120,11
KDEN_221231_2100_135,21
KDEN_221231_2100_150,15
KDEN_221231_2100_165,13
KDEN_221231_2100_180,15
KDEN_230101_0100_15,12
KDEN_230101_0100_30,9
KDEN_230101_0100_45,9
KDEN_230101_0100_60,5
KDEN_230101_0100_75,11
KDEN_230101_0100_90,9
KDEN_230101_0100_105,4
KDEN_230101_0100_120,9
KDEN_230101_0100_135,7
KDEN_230101_0100_150,9
KDEN_230101_0100_165,7
KDEN_230101_0100_180,4
KDEN_230101_0500_15,5
KDEN_230101_0500_30,7
KDEN_230101_0500_45,4
KDEN_230101_0500_60,5
KDEN_230101_0500_75,2
KDEN_230101_0500_90,2
KDEN_230101_0500_105,1
KDEN_230101_0500_120,2
KDEN_230101_0500_135,1
KDEN_230101_0500_150,1
KDEN_230101_0500_165,0
KDEN_230101_0500_180,0
KDEN_230101_0900_15,0
KDEN_230101_0900_30,0
KDEN_230101_0900_45,0
KDEN_230101_0900_60,0
KDEN_230101_0900_75,0
KDEN_230101_0900_90,0
KDEN_230101_0900_105,0
KDEN_230101_0900_120,0
KDEN_230101_0900_135,0
KDEN_230101_0900_150,0
KDEN_230101_0900_165,0
KDEN_230101_0900_180,0
KDEN_230101_1300_15,1
KDEN_230101_1300_30,4
KDEN_230101_1300_45,10
KDEN_230101_1300_60,6
KDEN_230101_1300_75,3
KDEN_230101_1300_90,2
KDEN_230101_1300_105,2
KDEN_230101_1300_120,6
KDEN_230101_1300_135,13
KDEN_230101_1300_150,21
KDEN_230101_1300_165,23
KDEN_230101_1300_180,18
KDEN_230101_1700_15,26
KDEN_230101_1700_30,17
KDEN_230101_1700_45,8
KDEN_230101_1700_60,8
KDEN_230101_1700_75,8
KDEN_230101_1700_90,9
KDEN_230101_1700_105,10
KDEN_230101_1700_120,19
KDEN_230101_1700_135,14
KDEN_230101_1700_150,10
KDEN_230101_1700_165,11
KDEN_230101_1700_180,11
KDEN_230101_2100_15,10
KDEN_230101_2100_30,15
KDEN_230101_2100_45,18
KDEN_230101_2100_60,13
KDEN_230101_2100_75,16
KDEN_230101_2100_90,7
KDEN_230101_2100_105,11
KDEN_230101_2100_120,19
KDEN_230101_2100_135,16
KDEN_230101_2100_150,14
KDEN_230101_2100_165,11
KDEN_230101_2100_180,11
KDEN_230102_0100_15,17
KDEN_230102_0100_30,11
KDEN_230102_0100_45,18
KDEN_230102_0100_60,14
KDEN_230102_0100_75,15
KDEN_230102_0100_90,17
KDEN_230102_0100_105,11
KDEN_230102_0100_120,9
KDEN_230102_0100_135,10
KDEN_230102_0100_150,13
KDEN_230102_0100_165,6
KDEN_230102_0100_180,8
KDEN_230102_0500_15,5
KDEN_230102_0500_30,3
KDEN_230102_0500_45,5
KDEN_230102_0500_60,7
KDEN_230102_0500_75,8
KDEN_230102_0500_90,5
KDEN_230102_0500_105,7
KDEN_230102_0500_120,6
KDEN_230102_0500_135,6
KDEN_230102_0500_150,6
KDEN_230102_0500_165,6
KDEN_230102_0500_180,4
KDEN_230102_0900_15,0
KDEN_230102_0900_30,0
KDEN_230102_0900_45,1
KDEN_230102_0900_60,0
KDEN_230102_0900_75,0
KDEN_230102_0900_90,0
KDEN_230102_0900_105,0
KDEN_230102_0900_120,0
KDEN_230102_0900_135,0
KDEN_230102_0900_150,0
KDEN_230102_0900_165,0
KDEN_230102_0900_180,0
KDEN_230102_1300_15,3
KDEN_230102_1300_30,1
KDEN_230102_1300_45,7
KDEN_230102_1300_60,5
KDEN_230102_1300_75,4
KDEN_230102_1300_90,3
KDEN_230102_1300_105,5
KDEN_230102_1300_120,6
KDEN_230102_1300_135,8
KDEN_230102_1300_150,9
KDEN_230102_1300_165,15
KDEN_230102_1300_180,12
KDEN_230102_1700_15,12
KDEN_230102_1700_30,12
KDEN_230102_1700_45,9
KDEN_230102_1700_60,3
KDEN_230102_1700_75,0
KDEN_230102_1700_90,1
KDEN_230102_1700_105,4
KDEN_230102_1700_120,10
KDEN_230102_1700_135,9
KDEN_230102_1700_150,14
KDEN_230102_1700_165,13
KDEN_230102_1700_180,11
KDEN_230102_2100_15,11
KDEN_230102_2100_30,9
KDEN_230102_2100_45,19
KDEN_230102_2100_60,17
